400.0,280.1923788646684,
475.0,150.2885682970026,
362.5,345.1442841485013,
456.25,182.76452093891905,
503.125,101.57463933412792,
376.5625,320.78731966706397,
463.28125,170.58603869820038,
656.640625,355.2930193491002,
603.3203125,187.8388885392185,
426.66015625,363.91944426960924,
638.330078125,451.9597221348046,
744.1650390625,495.97986106740234,
497.08251953125,517.9899305337012,
373.541259765625,528.9949652668506,
461.7706298828125,274.6898614980937,
355.88531494140625,407.34493074904685,
452.9426574707031,213.86484423919183,
351.47132873535156,376.9324221195959,
600.7356643676758,458.46621105979796,
725.3678321838379,499.233105529899,
787.683916091919,519.6165527649495,
518.8419580459595,529.8082763824748,
384.42097902297974,534.9041381912374,
467.21048951148987,277.6444479602871,
358.60524475574493,408.8222239801436,
454.30262237787247,214.6034908547402,
502.15131118893623,117.49412429203849,
376.0756555944681,328.74706214601923,
313.03782779723406,434.37353107300964,
431.51891389861703,227.37914440117322,
490.7594569493085,123.88195106525501,
520.3797284746543,72.1333543972959,
685.1898642373271,306.06667719864794,
617.5949321186636,163.22571746399237,
733.7974660593318,351.6128587319962,
491.8987330296659,445.8064293659981,
370.94936651483295,492.9032146829991,
460.4746832574165,256.64398620616794,
355.23734162870824,398.32199310308397,
302.6186708143541,469.160996551542,
576.3093354071771,504.580498275771,
713.1546677035885,522.2902491378854,
781.5773338517943,531.1451245689427,
665.7886669258971,275.76494114913976,
757.8943334629486,407.8824705745699,
503.9471667314743,473.94123528728494,
376.9735833657371,506.97061764364247,
313.48679168286856,523.4853088218213,
281.7433958414343,531.7426544109106,
415.8716979207171,276.0637060701237,
632.9358489603585,408.0318530350619,
441.46792448017925,474.01592651753094,
645.7339622400896,507.00796325876547,
597.8669811200448,263.69636049405113,
423.9334905600224,401.84818024702554,
486.9667452800112,211.11646898818117,
518.4833726400057,115.75061335875898,
534.2416863200028,68.06768554404789,
392.1208431600014,304.03384277202395,
621.0604215800007,422.016921386012,
735.5302107900004,481.008460693006,
492.7651053950002,510.504230346503,
671.3825526975002,525.2521151732515,
760.6912763487501,532.6260575866257,
505.34563817437504,536.3130287933129,
527.6728190871875,278.34889326132486,
688.8364095435937,409.17444663066243,
769.4182047717968,474.58722331533124,
659.7091023858984,247.48599052233402,
604.8545511929492,133.9353741258354,
577.4272755964746,77.1600659275861,
413.7136377982373,308.58003296379303,
481.85681889911865,164.4823953465649,
665.9284094495594,352.24119767328244,
757.9642047247796,446.1205988366412,
503.9821023623898,493.0602994183206,
676.991051181195,516.5301497091602,
763.4955255905975,528.2650748545801,
506.74776279529874,534.1325374272901,
528.3738813976494,277.25864757831346,
389.1869406988247,408.62932378915673,
319.5934703494123,474.31466189457836,
584.7967351747061,507.1573309472892,
717.398367587353,523.5786654736446,
783.6991837936765,531.7893327368223,
666.8495918968383,276.08704523307955,
608.4247959484192,148.23590148120817,
579.2123979742096,84.31032960527249,
414.6061989871048,312.15516480263625,
482.3030994935524,166.26996126598652,
516.1515497467763,93.32735949766166,
683.0757748733881,316.6636797488308,
766.5378874366941,428.33183987441544,
508.26894371834703,484.1659199372077,
529.1344718591736,252.27533883327226,
389.5672359295868,396.13766941663613,
469.7836179647934,208.26121357298646,
509.8918089823967,114.32298565116163,
529.9459044911983,67.3538716902492,
389.9729522455992,303.6769358451246,
469.98647612279956,162.0308467872307,
509.9932380613998,91.20780225828375,
529.9966190306999,55.79627999381027,
689.99830951535,297.8981399969051,
769.999154757675,418.94906999845256,
659.9995773788376,219.66691386389468,
754.9997886894188,379.83345693194735,
652.4998943447094,200.10910733064208,
751.2499471723547,370.054553665321,
650.6249735861774,195.2196556973289,
600.3124867930887,107.80220671333285,
725.1562433965444,323.90110335666645,
487.5781216982722,431.9505516783332,
518.7890608491361,226.167654703835,
684.3945304245681,383.08382735191753,
467.19726521228404,461.54191367595877,
658.598632606142,500.7709568379794,
604.299316303071,260.5778572836581,
727.1496581515355,400.28892864182905,
788.5748290757678,470.1444643209145,
669.2874145378839,245.26461102512565,
459.64370726894197,392.6323055125628,
354.821853634471,466.31615275628144,
452.41092681723546,243.35045524280912,
501.20546340861773,131.86760648607296,
675.6027317043089,335.9338032430365,
762.8013658521545,437.9669016215182,
656.4006829260773,229.1758296754275,
603.2003414630386,124.78029370238215,
726.6001707315193,332.39014685119105,
788.3000853657596,436.1950734255955,
819.1500426828798,488.09753671279776,
684.5750213414399,254.24114722106728,
767.2875106707199,397.12057361053365,
508.64375533535997,468.56028680526686,
529.3218776676799,244.47252226730183,
689.66093883384,392.23626113365094,
469.83046941692,466.11813056682547,
659.91523470846,503.05906528341274,
604.95761735423,261.7219115063748,
427.478808677115,400.8609557531874,
638.7394043385575,470.4304778765937,
744.3697021692788,505.21523893829686,
647.1848510846394,262.7999983338168,
598.5924255423197,141.5923780315768,
424.29621277115984,340.7961890157884,
487.1481063855799,180.5904733725626,
368.57405319278996,360.2952366862813,
459.287026596395,190.33999720780906,
654.6435132981975,365.16999860390456,
602.3217566490987,192.77737816662068,
726.1608783245493,366.38868908331034,
